name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
Z.Ertz,00-0030061,no,PHI,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,63,74,8,1,0,824,,,,,,,
N.Agholor,00-0031549,no,PHI,WR,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,225,62,8,0,0,768,1,7,0,0,0,0,7
T.Smith,00-0027996,no,PHI,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,1,0,247,70,36,2,0,0,430,1,-3,0,0,0,0,-3
F.Cox,00-0029653,no,PHI,DT,11,1,0,5.5,15,0,0,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hicks,00-0032129,no,PHI,MLB,9,0,0,0,19,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Burton,00-0030710,no,PHI,TE,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,75,23,5,0,0,248,,,,,,,
C.Sturgis,00-0030390,no,PHI,K,,,,,,,,,,,3,3,50,9,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jones,00-0022684,no,PHI,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,21,851,67,3033,,,,,,,,,,,,,,,,,,,
D.Vaeao,00-0032859,no,PHI,DT,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mills,00-0032803,no,PHI,CB,13,0,3,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Long,00-0026142,no,PHI,DE,9,4,0,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Graham,00-0025555,no,PHI,DB,4,0,2,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Jernigan,00-0031170,no,PHI,DT,13,0,0,2.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Watkins,00-0031173,no,PHI,DB,1,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Jenkins,00-0026990,no,PHI,SS,12,1,2,1,57,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.McLeod,00-0028899,no,PHI,FS,15,1,3,0,35,0,0,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Bradham,00-0029272,no,PHI,OLB,27,1,0,1,61,0,0,0,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Curry,00-0029412,no,PHI,DE,17,1,0,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Robinson,00-0027882,no,PHI,DB,7,0,4,1,38,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Darby,00-0032195,no,PHI,CB,4,0,3,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Barnett,00-0033876,no,PHI,DE,3,1,0,5.0,19,0,0,0,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Kendricks,00-0029409,no,PHI,OLB,22,0,0,2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Graham,00-0027865,no,PHI,DE,14,2,0,9.5,33,0,0,0,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Goff,00-0033106,no,LA,QB,,,,,,3,0,8,0,0,,,,,,,,,,,,,,,478,297,7,28,0,0,3809,,,,,,,,,,,,,,,,,,28,59,9,1,0,0,51
S.Mannion,00-0032245,no,LA,QB,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,37,22,0,0,0,0,185,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,-2
T.Austin,00-0030525,no,LA,WR,,,,,,4,2,5,2,0,,,,,,,,,,13,13,0,1,0,,,,,,,,,,,,,17,27,0,12,0,54,0,14,0,0,0,61,58,158,27,1,0,0,265
M.Brown,00-0031806,no,LA,RB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,9,0,0,0,53,63,83,3,1,0,0,246
T.Gurley,00-0032241,no,LA,RB,,,,,,2,1,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,172,64,6,0,0,788,279,346,96,13,0,0,1305
J.Davis,00-0033760,yes,LA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1
D.Carrier,00-0029119,no,LA,TE,,,,,,,,,,,,,,,,,,,,27,27,0,3,0,,,,,,,,,,,,,,,,,,68,0,8,0,0,0,71,,,,,,,
S.Watkins,00-0031325,no,LA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,117,39,8,0,0,593,,,,,,,
G.Everett,00-0033895,no,LA,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,5,16,2,0,0,244,1,13,0,0,0,0,13
R.Woods,00-0030431,no,LA,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,147,56,5,0,0,781,2,12,0,0,0,0,12
T.Higbee,00-0033110,no,LA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,8,25,1,0,0,295,,,,,,,
C.Kupp,00-0033908,no,LA,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,409,63,62,5,0,0,869,,,,,,,
T.Johnson,00-0029690,no,LA,CB,8,1,2,0,57,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,0,,,,,,,,,,,,,,
G.Zuerlein,00-0029621,no,LA,K,,,,,,,,,,,40,38,570,114,46,0,44,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hekker,00-0028872,no,LA,P,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,34,723,30,919,65,3113,,,,,,,,,,,,,,,,,,,
P.Cooper,00-0033111,no,LA,WR,,,,,,1,1,3,1,0,,,,,,,,,,385,518,103,34,1,,,,,,,,,,,,,104,231,0,32,0,71,0,11,0,0,0,84,1,6,0,0,0,0,6
K.Webster,00-0030523,no,LA,DB,4,0,1,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Countess,00-0032793,no,LA,CB,4,0,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Ogletree,00-0030527,no,LA,MLB,32,1,1,2,63,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Joyner,00-0031389,no,LA,CB,10,1,3,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Walker,00-0029208,no,LA,,5,1,0,1,17,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Robey,00-0030041,no,LA,DB,10,1,2,0,36,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Barwin,00-0027022,no,LA,LB,8,0,0,5,26,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Johnson,00-0033927,no,LA,DB,18,0,1,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Ebukam,00-0033945,no,LA,LB,2,1,0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Quinn,00-0027952,no,LA,LB,11,2,0,7.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Barron,00-0029670,no,LA,OLB,13,0,3,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Alexander,00-0031393,no,LA,FS,7,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hatfield,00-0033845,no,LA,DB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Longacre,00-0031814,no,LA,DE,6,1,0,5.5,16,0,0,0,1,8,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Westbrooks,00-0030986,no,LA,DE,9,0,0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Fox,00-0032671,no,LA,DE,5,1,0,2.5,14,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Smart,00-0033963,no,LA,DT,5,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Littleton,00-0032677,no,LA,OLB,12,1,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hager,00-0032248,no,LA,ILB,2,1,0,0,6,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Brockers,00-0029630,no,LA,DT,16,0,0,4.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Brissett,00-0033119,no,IND,QB,,,,,,3,5,8,5,-13,,,,,,,,,,,,,,,469,276,7,13,1,0,3098,,,,,,,,,,,,,,,,,,64,154,17,4,0,0,260
S.Tolzien,00-0028595,no,IND,QB,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,18,9,2,0,0,0,128,,,,,,,,,,,,,,,,,,2,3,0,0,0,0,2
M.Mack,00-0033951,no,IND,RB,,,,,,0,0,1,0,0,,,,,,,,,,51,58,0,3,0,,,,,,,,,,,,,,,,,,178,24,21,1,0,0,225,93,204,26,3,0,0,358
F.Gore,00-0023500,no,IND,RB,,,,,,0,2,3,2,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,14,29,1,0,0,245,261,216,23,3,0,0,961
R.Turbin,00-0029273,no,IND,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,9,0,0,0,56,23,30,1,1,0,0,53
M.Hazel,00-0031315,no,IND,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,,,,,,,
J.Doyle,00-0030181,no,IND,TE,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,30,80,4,1,0,690,,,,,,,
T.Hilton,00-0029608,no,IND,WR,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,181,57,4,0,0,966,,,,,,,
D.Moncrief,00-0031339,no,IND,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,78,26,2,0,0,391,,,,,,,
K.Aiken,00-0028497,no,IND,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0,15,0,0,0,133,,,,,,,
J.George,00-0031018,no,IND,LB,3,0,0,0.5,15,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Vinatieri,00-0016919,no,IND,K,,,,,,,,,,,33,29,593,87,24,0,22,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Sanchez,00-0033269,no,IND,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,28,842,84,3764,,,,,,,,,,,,,,,,,,,
Q.Bray,00-0031514,no,IND,WR,,,,,,0,0,1,0,0,,,,,,,,,,134,184,0,18,0,,,,,,,,,,,,,41,75,0,17,0,36,0,3,0,0,0,39,,,,,,,
N.Hairston,00-0033568,no,IND,CB,9,0,1,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Anderson,00-0032269,no,IND,DE,6,1,0,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sheard,00-0027975,no,IND,LB,15,2,0,6.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bostic,00-0030064,no,IND,LB,42,0,0,1,56,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Morrison,00-0032406,no,IND,ILB,44,0,0,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Woods,00-0027723,no,IND,NT,24,0,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Farley,00-0032496,no,IND,DB,37,1,2,0,59,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Butler,00-0027017,no,IND,FS,6,2,0,0,23,0,0,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Green,00-0033059,no,IND,FS,13,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Melvin,00-0029901,no,IND,CB,6,0,3,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Wilson,00-0033544,no,IND,CB,3,0,1,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hunt,00-0030449,no,IND,DE,9,0,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Mingo,00-0030558,no,IND,LB,12,2,0,2,31,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hankins,00-0030063,no,IND,DT,20,0,0,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Simon,00-0030442,no,IND,LB,14,0,1,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hooker,00-0033877,no,IND,SAF,6,0,3,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Rodgers,00-0023459,no,GB,QB,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,238,154,6,16,2,0,1675,,,,,,,,,,,,,,,,,,24,64,0,0,0,0,126
T.Montgomery,00-0032200,no,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,1,23,1,0,0,173,71,92,44,3,0,0,273
J.Williams,00-0033948,no,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,84,25,2,0,0,262,153,118,7,4,0,0,556
M.Bennett,00-0026201,no,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0,30,0,0,0,286,,,,,,,
D.Adams,00-0031381,no,GB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,176,74,10,1,0,885,,,,,,,
L.Kendricks,00-0027985,no,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,1,18,1,0,0,203,,,,,,,
J.Nelson,00-0026176,no,GB,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,53,53,6,1,0,482,,,,,,,
R.Cobb,00-0028002,no,GB,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,1,1,0,0,0,0,10,,,,,,,,,,,331,91,66,4,1,1,653,9,15,0,0,0,0,17
K.Fackrell,00-0032955,no,GB,OLB,6,0,0,3,18,0,0,0,1,0,,,,,,,,,,11,11,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Linsley,00-0031019,yes,GB,C,,,,,,0,0,1,0,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Crosby,00-0025580,no,GB,K,,,,,,,,,,,18,15,381,45,35,0,33,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Vogel,00-0033364,no,GB,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,19,874,71,3155,,,,,,,,,,,,,,,,,,,
T.Davis,00-0032423,no,GB,WR,,,,,,,,,,,,,,,,,,,,231,279,0,31,0,,,,,,,,,,,,,118,190,0,24,0,43,0,5,0,0,0,70,2,13,0,0,0,0,13
D.House,00-0028069,no,GB,DB,7,0,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Martinez,00-0032408,no,GB,ILB,49,1,1,1,94,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Brooks,00-0024495,no,GB,OLB,6,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Matthews,00-0027002,no,GB,OLB,15,1,0,8.0,29,0,0,1,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Perry,00-0029408,no,GB,OLB,15,1,0,7.0,22,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Clark,00-0033120,no,GB,NT,23,2,0,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Burnett,00-0027676,no,GB,SS,20,1,0,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Randall,00-0032251,no,GB,CB,9,0,4,0,38,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Rollins,00-0031937,no,GB,CB,9,0,0,0,8,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ryan,00-0031578,no,GB,ILB,29,1,0,1,51,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Brice,00-0032628,no,GB,DB,4,0,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Clinton-Dix,00-0031333,no,GB,FS,14,0,3,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Daniels,00-0029284,no,GB,DE,14,1,0,5.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Wilson,00-0029263,no,SEA,QB,,,,,,3,6,14,6,-11,,,,,,,,,,,,,,,553,339,11,34,5,2,3983,,,,,,,,,,,,,,,,,,95,251,26,3,0,0,586
E.Lacy,00-0030485,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,6,0,0,0,47,69,70,0,0,0,0,179
C.Carson,00-0033594,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,10,7,1,0,0,59,49,64,0,0,0,0,208
D.Baldwin,00-0028434,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,146,75,8,1,1,991,2,-8,0,0,0,0,-8
C.Prosise,00-0032393,no,SEA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,6,0,0,0,87,11,16,0,0,0,0,23
N.Vannett,00-0032394,no,SEA,TE,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,87,17,12,1,0,0,124,,,,,,,
P.Richardson,00-0031257,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,136,44,6,1,0,703,,,,,,,
T.Lockett,00-0032211,no,SEA,WR,,,,,,,,,,,,,,,,,,,,309,435,0,37,1,,,,,,,,,,,,,89,160,0,36,0,322,75,45,2,0,0,555,10,47,0,0,0,0,58
J.Graham,00-0027696,no,SEA,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,48,57,10,2,1,520,,,,,,,
B.Walsh,00-0029576,no,SEA,K,,,,,,,,,,,29,21,467,63,38,0,37,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ryan,00-0023742,no,SEA,P,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,-4,620,29,876,92,4140,,,,,,,,,,,,,,,,,,,
K.Wright,00-0028037,no,SEA,OLB,36,0,1,0,71,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Sherman,00-0028092,no,SEA,CB,10,0,2,0,25,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Jones,00-0033934,no,SEA,DT,9,0,1,2.0,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Bennett,00-0026618,no,SEA,DE,15,0,0,8.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Garvin,00-0030033,no,SEA,LB,8,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Chancellor,00-0027733,no,SEA,SS,15,1,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Smith,00-0031371,no,SEA,DE,6,2,0,2.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Griffin,00-0033926,no,SEA,DB,8,0,1,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Avril,00-0026232,no,SEA,DE,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bass,00-0030517,no,SEA,DE,8,0,0,4,16,,,,,,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Thomas,00-0027866,no,SEA,FS,32,1,2,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Wagner,00-0029255,no,SEA,MLB,37,0,2,1.5,97,0,0,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Clark,00-0032210,no,SEA,DE,13,2,0,9.0,20,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Reed,00-0032387,no,SEA,DT,22,1,0,1.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Richardson,00-0030573,no,SEA,DE,18,1,1,1.5,27,0,0,0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Lane,00-0029295,no,SEA,CB,10,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Coleman,00-0031796,no,SEA,CB,10,0,2,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Hoyer,00-0026625,no,SF,QB,,,,,,1,1,3,1,-3,,,,,,,,,,,,,,,211,123,4,4,1,0,1287,,,,,,,,,,,,,,,,,,9,6,9,1,0,0,4
M.Breida,00-0033308,no,SF,RB,,,,,,0,1,1,1,0,,,,,,,,,,34,46,0,5,0,,,,,,,,,,,,,,,,,,131,21,21,1,0,0,180,105,185,63,2,0,0,465
C.Hyde,00-0031045,no,SF,RB,,,,,,1,1,2,1,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0,59,0,0,0,350,240,291,18,8,0,0,940
K.Juszczyk,00-0029892,no,SF,FB,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,6,33,1,0,0,315,7,31,0,0,0,0,31
P.Garcon,00-0026345,no,SF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,0,40,0,0,0,500,,,,,,,
M.Goodwin,00-0030068,no,SF,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,91,56,2,0,0,962,4,44,0,0,0,0,44
G.Kittle,00-0033288,no,SF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,13,43,2,0,0,515,,,,,,,
T.Taylor,00-0033292,no,SF,WR,,,,,,1,0,1,0,0,,,,,,,,,,8,8,0,1,0,,,,,,,,,,,,,149,199,0,30,0,205,8,43,2,1,0,430,,,,,,,
A.Robinson,00-0028116,no,SF,WR,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,57,19,2,0,0,260,,,,,,,
R.Robinson,00-0032410,no,SF,CB,7,1,1,0,21,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Gould,00-0023252,no,SF,K,,,,,,,,,,,40,39,707,117,29,1,28,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Pinion,00-0032065,no,SF,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,31,804,75,3255,,,,,,,,,,,,,,,,,,,
E.Mitchell,00-0027684,no,SF,DT,14,0,0,1,19,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
